original_text,polarity,subjectivity,clean_text
"Uganda now back in lockdown, no supplies, no robust accountability mechanics or functioning health systems to ensur… https://t.co/rgUcDOm8xR",0.0,0.0,"now back in , no , no robust accountability mechanics or health to …"
"German Development Minister Gerd Müller travels to West Africa. The focus of his trip was the effects of #COVID19 in Africa and setting up vaccine production on the continent. Talks also involved strengthening health systems and sanitation.
#GermanyInAfrica https://t.co/yEmP8yMs9L",0.0,0.0,German Development Minister to West . The focus of his trip was the effects of COVID19 in and setting up vaccine production on the continent . also involved strengthening health and sanitation .
"RT @DaviesBooks: Get your #COVID19 vaccine today.

If you have a 2 dose vaccine, get your second dose.

#DeltaVariant",0.0,0.0,": Get your COVID19 vaccine today . If you have a 2 dose vaccine , get your second dose ."
"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 208,26… https://t.co/NKgq8U9bdr",-0.75,1.0,"Pin Code :[ 411004 ] - HOSPITAL : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 208 , 26 …"
"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 922,0,… https://t.co/lAI3yAvWQN",-0.75,1.0,"Pin Code :[ 411038 ] - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 922 , 0 ,…"
"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,471,2,417… https://t.co/AYD33pRtFS",-0.375,0.5,"Pin Code :[ 411041 ] Medical College : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 1 , 471 , 2 , 417 …"
"#COVID #VACCINES #Depopulation #MedicalFraud #Agenda2030 #CrimesAgaistHumanity #Genocide 

""...
Up to 25,800 may ha… https://t.co/ZJjfgThbqL",0.0,0.0,"COVID Depopulation Agenda2030 Genocide ""... Up to 25 , 800 may ha …"
"@Bease11 

Not that you'd care.....",0.0,0.0,Not that you ' d care .....
"Vaccines 101

1. A vaccine isn't administered to a patient 
2. A vaccine stops a disease, doesn't heal one.

That's where you know the whole thing is a lie!

@jeffamanya, tulikuki naye? 😏 As in really, what went wrong guys?",-0.016666666666666663,0.5,"101 1 . A vaccine ' t to a patient 2 . A vaccine a disease , ' t heal one . That ' s where you know the whole thing is a lie ! , ? 😏 As in really , what went wrong ?"
"Highlights the need to rethink the status quo regarding operations &amp; strategic thinking:

""U.S. AFRICOM general: ‘w… https://t.co/T6cqZHKQ0t",0.05000000000000002,0.5,"the need to rethink the status quo regarding & ; strategic thinking : "" U . S . general : ‘ w …"
"A group of clinicians and researchers has petitioned the FDA to delay fully approving any #COVID19 vaccines before clinical trials have been completed.

By @BasenRyan.
https://t.co/xatFkzP4VI",0.0,0.0,A group of and the to delay fully any COVID19 before clinical have been . By .
"now hospitals are filling up from ppl having crippling life-threatening adverse reactions from the covid jabs, many are even dying, this is a subversive depopulation agenda by those who pushed for vaccines instead of using safe effective meds that govt health agencies demonized https://t.co/mSuqnaOTkI https://t.co/hUxD5NVmKt",0.5333333333333333,0.6,"now are filling up from crippling life - threatening adverse from the covid , many are even dying , this is a subversive depopulation agenda by those who for instead of safe effective that health"
#ENZC hmmm... Another warning shot of #DeltaVariant #COVID19 from @POTUS. @JoeBiden issues a Covid warning to less… https://t.co/qRO7swLgbl,0.0,0.0,... Another warning shot of COVID19 from . a Covid warning to less …
"So EU sues @AstraZeneca.
Judge orders them to basically do what they’ve already done.
That’ll be producing a world… https://t.co/nhPPa2iWbU",0.0,0.0,So EU . Judge them to basically do what they ’ already done . That ’ be a world …
"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 205,26… https://t.co/KukUbzbYDs",-0.75,1.0,"Pin Code :[ 411004 ] - HOSPITAL : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 205 , 26 …"
"Update on the 7-day Avg. of new #covid19 Deaths reported by #African countries.  

https://t.co/apM10c97IM

As at yesterday, top countries with high 7-day average of new deaths: #SouthAfrica #Tunisia #Egypt #Zambia #Namibia 

#coronavirus #Covid_19 #Morocco #Ghana #Nigeria https://t.co/IuJsbb1rhc",0.13045454545454546,0.39151515151515154,"Update on the 7 - day . of new covid19 by . As at yesterday , top with high 7 - day average of new : Covid 19 Morocco"
"Update on the 7-day Avg. of new #covid19 cases reported by #African countries.  
https://t.co/apM10c97IM

As at yesterday, top countries with high 7-day average of new cases: #SouthAfrica #Zambia #Tunisia #Uganda  #Namibia 

#coronavirus #Morocco #Ghana #Nigeria #Libya https://t.co/jPdwfwnEPA",0.13045454545454546,0.39151515151515154,"Update on the 7 - day . of new covid19 by . As at yesterday , top with high 7 - day average of new : Morocco"
"Update on the number of new #covid19 cases and deaths reported in #Africa. 

Yesterday, there were 29,485 new cases and 414 new deaths. https://t.co/apM10c97IM

Countries with high new cases yesterday: #SouthAfrica #Zambia #Namibia #Tunisia #Botswana

#coronavirus #Covid_19 https://t.co/Qq4LU5Zzkk",0.1410909090909091,0.4716363636363636,"Update on the number of new covid19 and in . Yesterday , there were 29 , 485 new and 414 new . with high new yesterday : Covid 19"
"23) Regarding J&amp;J, I have no direct evidence-based position. However… it’s not technically a 2-dose vaccine. if you’re interested what some immunologists think… read thread 🧵 below… but the CDC needs to put out guidance on this soon. Very soon.",0.1,0.325,"23 ) Regarding J & ; J , I have no direct evidence - based position . However … it ’ s not technically a 2 - dose vaccine . if you ’ re interested what some think … read thread 🧵 below … but the needs to put out guidance on this soon . Very soon ."
Africa 'in the midst of full-blown third wave' of coronavirus https://t.co/Jn1TmBreWT,0.0,0.0,' in the midst of full - blown third wave ' of
Well I was right. California dropped its covid19 measures and now the positive test rate is up .4%. May bot be huge… https://t.co/jxDI0EKwgC,0.2564935064935065,0.5405844155844155,Well I was right . its covid19 and now the positive test rate is up . 4 %. May bot be huge …
RT @michael_house9: What are the long term risks of the C19 “vaccines”? https://t.co/qiPvpLtsCU https://t.co/QaNhevSpAX,-0.05,0.4,house9 : What are the long term of the C19 “ ”?
RT @zaswadosaze: Africa 'in the midst of full-blown third wave' of coronavirus https://t.co/Jn1TmBreWT,0.0,0.0,: ' in the midst of full - blown third wave ' of
"DNC ARE SADOMASOCHISTIC NAZIS! THE VULNERABLE HAVE BEEN VACCINATED FOR MONTHS, VAX HAS BEEN OPEN TO REST FOR MONTHS… https://t.co/71MFqEnQnB",-0.25,0.5,"ARE ! THE VULNERABLE HAVE BEEN FOR , BEEN OPEN TO REST FOR …"
@Virg2101 The DAEN is showing 19 deaths ‘where death was a reported outcome’ eg associated associated with COVID19… https://t.co/3RCP9VhnXW,0.0,0.0,The is showing 19 ‘ where death was a outcome ’ associated associated with COVID19 …
"The #COVID19 virus is moving faster than the global distribution of vaccines. To end the pandemic, our shared goal must be to vaccinate at least 70% of the world’s population by the time the @G7 meets again in 🇩🇪 next year. To do that, we need 11 billion doses. #VaccinEquity https://t.co/l6CIzi2ruu",-0.09999999999999999,0.13333333333333333,"The COVID19 virus is moving faster than the global distribution of . To end the pandemic , our goal must be to vaccinate at least 70 % of the world ’ s population by the time the again in 🇩🇪 next year . To do that , we need 11 billion ."
"Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/BBQDp9mXOl",-0.75,1.0,"Pin Code :[ 411027 ] District Hospital : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , Dose2 …"
"#Men, still have questions about getting vaccinated against #COVID19? Don’t let #WearBlueDay end without getting th… https://t.co/BM5HlnJHLL",0.0,0.0,"Men , still have about getting against COVID19 ? Don ’ t let end without getting th …"
RT @GCIndigenous: Vaccines are an effective way to protect our communities and stop the spread of #COVID19. Learn a… https://t.co/tUqQq8dOfK,0.6,0.8,: are an effective way to protect our and stop the spread of COVID19 . Learn a …
"#Men, still have questions about getting vaccinated against #COVID19? Don’t let #WearBlueDay end without getting the facts about #COVID19 vaccines. Be #VaccineReady and find a vaccination provider near you: https://t.co/Tyvhtwecmp https://t.co/ghQ0VDdVa0",0.1,0.4,"Men , still have about getting against COVID19 ? Don ’ t let end without getting the about COVID19 . Be and find a vaccination provider near you :"
"RT @mxcaltrz: Kill them
Take their land
Sell them expired vaccines
Neat",0.0,0.0,: Kill them Take their land Sell them Neat
"'Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of WHO has warned'
Here we go again.… https://t.co/6QV7WI0oJc",0.0,0.0,"' is "" in the midst of a full - blown third wave "" of , the head of WHO ' Here we go again .…"
@GuusvdValk @RWMaloneMD @Comemigirano @PolitiFact @cris_cersei Since he co-invented the mRNA vaccine technology tha… https://t.co/EyvFbMeCqa,0.0,0.0,Since he - the vaccine technology tha …
RT @Billius27: Precisely. Time to stop compromising health safety.,0.4,0.8,: Precisely . Time to stop compromising health safety .
"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 202,26… https://t.co/RShr5cfMrr",-0.75,1.0,"Pin Code :[ 411004 ] - HOSPITAL : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 202 , 26 …"
"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 921,0,… https://t.co/927KJu7Y4i",-0.75,1.0,"Pin Code :[ 411038 ] - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 921 , 0 ,…"
"I feel incredibly blessed that I was able to receive both doses of the Covid vaccine during my pregnancy. Vaccines save lives. 
#vaccinated @PandemicPreg https://t.co/oH5QQY8sqM",0.7,0.7625,I feel incredibly blessed that I was able to receive both of the Covid vaccine during my pregnancy . save .
It’s #Red4Research day. We’re celebrating all things research. To discover more about the campaign watch the video https://t.co/7i2X8ix6CW,0.5,0.5,It ’ s Red4Research day . We ’ re all research . To discover more about the campaign watch the video
Here is we know #COVID19 vaccines are safe:,0.5,0.5,Here is we know COVID19 are safe :
This should be getting the same amount of global attention as the resurgences in places like Italy and the U.S. - t… https://t.co/PX7rkhBQOZ,0.0,0.0625,This should be getting the same amount of global attention as the in like and the U . S . - t …
STOP THE MASS MURDER. THE CRIMINALS MUST BE STOPPED,0.0,0.0,STOP THE MASS MURDER . THE MUST BE STOPPED
"RT @BioStocks: Millions of $JNJ #COVID19 Vaccines Are at Risk of Expiring in June. 

https://t.co/urT60LU4nB $PFE $MRNA",0.0,0.0,: Millions of $ COVID19 Are at Risk of Expiring in June . $ $
"#COVID #VACCINES #Depopulation #MedicalFraud #Agenda2030 #CrimesAgaistHumanity #Genocide 

""...
Up to 25,800 may have been killed by the COVID vaccine.
...""

https://t.co/zi4xN9fF47",-0.2,0.0,"COVID Depopulation Agenda2030 Genocide ""... Up to 25 , 800 may have been by the COVID vaccine . ..."""
"@DonaldJTrumpJr Hydroxychloroquin is now recognized as a life saving drug,like Mr Trump knew. But because of Democr… https://t.co/tgTKT8aFvL",0.0,0.0,"is now as a life saving drug , like Trump knew . But because of …"
"""Africa is 'in the midst of full-blown third wave' of coronavirus""  https://t.co/i6cciRkn8j",0.0,0.0,""" is ' in the midst of full - blown third wave ' of """
"One of the most important videos you can watch about #covid19. 

THIS LAWYER has put a together one of the most thorough presentations regarding PCR tests, lockdowns, masks, Bill Gates, WHO, vaccines, etc 

GET NERVOUS PHARMA THUGS. YOU'RE BEING SUED.

https://t.co/2gdEvc50FG",0.4666666666666666,0.6666666666666666,"One of the most important you can watch about covid19 . THIS LAWYER put a together one of the most thorough regarding , , , Bill , WHO , , GET NERVOUS . YOU ' RE BEING ."
"Vaccines are only effective when combined with vaccine passports.

#Science",0.3,0.9,are only effective when combined with vaccine . Science
Pfizer manipulated its Phase 3 trial data to reflect a lower efficacy for the initial dose (compared to the second… https://t.co/wwpCHbsFQk,0.0,0.0,its Phase 3 trial data to reflect a lower efficacy for the initial dose ( to the second …
"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 199,26… https://t.co/vM57V27UuA",-0.75,1.0,"Pin Code :[ 411004 ] - HOSPITAL : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 199 , 26 …"
"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 919,0,… https://t.co/Jb6Lar1tHb",-0.75,1.0,"Pin Code :[ 411038 ] - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 919 , 0 ,…"
"How Limpopo – one of SA's poorest provinces – is leading SA’s #vaccine rollout 
#Covid19 #Vaccination… https://t.co/YguakgRPHH",0.0,0.0,How – one of SA ' s – is leading SA ’ s vaccine Covid19 Vaccination …
African variant coming soon,0.0,0.0,variant coming soon
"👇 Get vaccinated or you could lose your mind (or at least part of it), if you get infected with #COVID19!!!!… https://t.co/5xHYl6PoBN",-0.3,0.4,"👇 Get or you could lose your mind ( or at least part of it ), if you get infected with COVID19 !!!!…"
